name,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week13,week14
130735,0,0,0,0,0,3,0,13,13,0,0,0,0
104634,0,0,0,0,0,4,0,16,4,4,0,0,0
116431,0,0,0,0,0,1,0,3,0,0,0,0,0
118235,0,0,0,0,0,4,0,0,1,0,0,0,0
126834,0,0,0,0,0,4,9,0,0,0,0,0,0
116809,0,0,0,0,0,10,0,2,0,0,0,0,0
118743,0,0,0,0,0,8,0,5,0,0,0,0,0
116581,0,0,0,0,0,8,0,5,0,0,0,0,0
116429,0,0,0,0,0,7,0,9,0,0,0,0,0
116477,0,0,0,0,0,5,0,2,0,0,0,0,0
116585,0,0,0,0,0,1,1,0,0,0,0,0,0
116506,0,0,0,0,0,6,3,2,0,0,0,0,0
94153,0,0,0,0,0,12,0,1,0,0,0,0,0
128648,0,0,0,0,0,4,0,0,0,0,0,0,0
101689,0,0,0,0,0,1,0,0,0,0,0,0,0
130227,0,0,0,0,0,1,0,0,0,0,0,0,0
103119,0,0,0,0,0,12,0,0,1,0,0,0,0
116523,0,0,0,0,0,3,0,13,4,0,0,0,0
105914,0,0,0,0,0,1,1,8,0,0,0,0,0
30076,0,0,0,0,0,5,1,0,0,0,0,0,0
116461,0,0,0,0,0,4,1,0,0,0,0,0,0
116508,0,0,0,0,0,3,1,0,0,0,0,0,0
108189,0,0,0,0,0,3,0,11,0,0,0,0,0
116532,0,0,0,0,0,2,1,0,0,0,0,0,0
118741,0,0,0,0,0,44,0,0,0,0,0,0,0
105045,0,0,0,0,0,9,6,0,5,0,0,0,0
781,0,0,0,0,0,6,5,0,1,0,0,0,0
122742,0,0,0,0,0,1,0,0,0,0,0,0,0
117279,0,0,0,0,0,23,9,20,0,0,0,0,0
127168,0,0,0,0,0,1,1,0,0,0,0,0,0
105061,0,0,0,0,0,7,6,0,1,1,0,0,0
113689,0,0,0,0,0,1,0,0,0,0,0,0,0
115258,0,0,0,0,0,4,0,0,0,0,0,0,0
115420,0,0,0,0,0,4,0,0,1,0,0,0,0
103854,0,0,0,0,0,1,1,0,0,0,0,0,0
104119,0,0,0,0,0,1,1,0,0,0,0,0,0
116720,0,0,0,0,0,7,0,3,0,0,0,0,0
126001,0,0,0,0,0,4,0,0,0,0,0,0,0
116726,0,0,0,0,0,2,0,2,0,0,0,0,0
105033,0,0,0,0,0,1,6,1,0,0,0,0,0
117053,0,0,0,0,0,5,0,2,0,0,0,0,0
105037,0,0,0,0,0,1,5,0,0,0,0,0,0
81837,0,0,0,0,0,5,5,0,0,0,0,0,0
124102,0,0,0,0,0,5,0,5,0,0,0,0,0
117992,0,0,0,0,0,2,0,8,3,0,0,0,0
113684,0,0,0,0,0,2,1,0,0,0,0,0,0
123613,0,0,0,0,0,5,0,4,0,0,0,0,0
114913,0,0,0,0,0,1,0,0,0,0,0,0,0
117974,0,0,0,0,0,2,0,13,4,0,0,0,0
105058,0,0,0,0,0,1,12,0,0,0,0,0,0
105059,0,0,0,0,0,1,8,0,0,0,0,0,0
103448,0,0,0,0,0,6,0,1,0,0,0,0,0
114789,0,0,0,0,0,1,0,0,0,0,0,0,0
116705,0,0,0,0,0,5,0,4,0,0,0,0,0
125771,0,0,0,0,0,3,0,0,2,0,0,0,0
129401,0,0,0,0,0,1,0,0,0,0,0,0,0
117175,0,0,0,0,0,50,1,4,4,0,0,0,0
116492,0,0,0,0,0,14,0,1,0,0,0,0,0
15405,0,0,0,0,0,5,0,2,0,0,0,0,0
123021,0,0,0,0,0,1,0,0,0,0,0,0,0
116518,0,0,0,0,0,4,4,4,0,0,0,0,0
116595,0,0,0,0,0,4,0,2,1,0,0,0,0
114881,0,0,0,0,0,3,16,0,0,3,0,0,0
117453,0,0,0,0,0,4,0,0,0,0,0,0,0
124006,0,0,0,0,0,1,0,6,0,0,0,0,0
113701,0,0,0,0,0,1,0,0,0,0,0,0,0
107169,0,0,0,0,0,7,0,6,0,0,0,0,0
118640,0,0,0,0,0,3,0,12,3,0,0,0,0
116531,0,0,0,0,0,5,0,3,0,0,0,0,0
116462,0,0,0,0,0,4,0,1,0,0,0,0,0
9722,0,0,0,0,0,2,0,2,0,0,0,0,0
113606,0,0,0,0,0,0,12,0,0,0,0,0,0
115371,0,0,0,0,0,0,8,0,0,0,0,0,0
102956,0,0,0,0,0,0,8,0,0,0,0,0,0
112964,0,0,0,0,0,0,4,3,0,0,0,0,0
17626,0,0,0,0,0,0,2,0,0,0,0,0,0
22502,0,0,0,0,0,0,4,28,3,0,0,0,0
104784,0,0,0,0,0,0,11,0,0,0,0,0,0
122543,0,0,0,0,0,0,8,0,0,0,0,0,0
105776,0,0,0,0,0,0,7,0,0,0,0,0,0
121734,0,0,0,0,0,0,23,0,0,0,0,0,0
105631,0,0,0,0,0,0,10,2,0,0,0,0,0
4534,0,0,0,0,0,0,1,0,0,0,0,0,0
26598,0,0,0,0,0,0,1,2,0,0,0,0,0
121520,0,0,0,0,0,0,7,0,0,0,0,0,0
113219,0,0,0,0,0,0,4,4,0,0,0,0,0
113747,0,0,0,0,0,0,2,1,0,0,0,0,0
130945,0,0,0,0,0,0,1,0,0,0,0,0,0
130979,0,0,0,0,0,0,1,0,0,0,0,0,0
107355,0,0,0,0,0,0,8,0,4,0,0,0,0
116109,0,0,0,0,0,0,4,3,0,0,0,0,0
120871,0,0,0,0,0,0,5,1,0,0,0,0,0
105311,0,0,0,0,0,0,3,1,3,0,0,0,0
118814,0,0,0,0,0,0,5,1,0,0,0,0,0
113255,0,0,0,0,0,0,1,0,0,0,0,0,0
127150,0,0,0,0,0,0,7,0,0,0,0,0,0
116453,0,0,0,0,0,0,4,5,0,0,0,0,0
103498,0,0,0,0,0,0,3,0,0,0,0,0,0
111832,0,0,0,0,0,0,2,0,0,0,0,0,0
106715,0,0,0,0,0,0,9,0,0,3,0,0,0
116584,0,0,0,0,0,0,2,0,0,0,0,0,0
106385,0,0,0,0,0,0,3,0,0,0,0,0,0
104287,0,0,0,0,0,0,3,2,0,0,0,0,0
103558,0,0,0,0,0,0,2,0,0,0,0,0,0
101186,0,0,0,0,0,0,1,7,7,0,0,0,0
105031,0,0,0,0,0,0,3,0,0,0,0,0,0
35225,0,0,0,0,0,0,8,0,0,0,0,0,0
125285,0,0,0,0,0,0,1,0,0,0,0,0,0
106239,0,0,0,0,0,0,5,2,0,0,0,0,0
104488,0,0,0,0,0,0,7,0,0,0,0,0,0
105063,0,0,0,0,0,0,5,1,0,0,0,0,0
124790,0,0,0,0,0,0,4,4,0,0,0,0,0
104810,0,0,0,0,0,0,8,5,0,0,0,0,0
125237,0,0,0,0,0,0,7,0,0,0,0,0,0
103943,0,0,0,0,0,0,1,0,0,0,0,0,0
113308,0,0,0,0,0,0,10,2,0,0,0,0,0
117584,0,0,0,0,0,0,4,4,0,0,0,0,0
127169,0,0,0,0,0,0,1,3,2,0,0,0,0
15070,0,0,0,0,0,0,1,0,0,0,0,0,0
130413,0,0,0,0,0,0,1,0,0,0,0,0,0
120127,0,0,0,0,0,0,18,3,0,0,0,0,0
118451,0,0,0,0,0,0,4,8,0,0,0,0,0
116478,0,0,0,0,0,0,2,0,0,0,0,0,0
125999,0,0,0,0,0,0,2,8,8,0,0,0,0
91118,0,0,0,0,0,0,3,41,23,0,0,0,0
103477,0,0,0,0,0,0,8,5,3,0,0,0,0
114785,0,0,0,0,0,0,3,31,0,0,0,0,0
113973,0,0,0,0,0,0,1,9,2,0,0,0,0
32076,0,0,0,0,0,0,0,2,0,0,0,0,0
106373,0,0,0,0,0,0,0,2,0,0,0,0,0
116893,0,0,0,0,0,0,0,3,0,0,0,0,0
31840,0,0,0,0,0,0,0,1,0,0,0,0,0
116688,0,0,0,0,0,0,0,4,0,0,0,0,0
116741,0,0,0,0,0,0,0,4,0,0,0,0,0
114171,0,0,0,0,0,0,0,1,0,0,0,0,0
116888,0,0,0,0,0,0,0,4,0,0,0,0,0
126368,0,0,0,0,0,0,0,2,0,0,0,0,0
126703,0,0,0,0,0,0,0,1,0,0,0,0,0
106788,0,0,0,0,0,0,0,9,4,0,0,0,0
124787,0,0,0,0,0,0,0,3,0,0,0,0,0
123373,0,0,0,0,0,0,0,1,0,0,0,0,0
117850,0,0,0,0,0,0,0,2,0,1,0,0,0
123962,0,0,0,0,0,0,0,4,0,0,0,0,0
35613,0,0,0,0,0,0,0,2,3,0,0,0,0
117554,0,0,0,0,0,0,0,1,0,0,0,0,0
116399,0,0,0,0,0,0,0,4,0,0,0,0,0
116682,0,0,0,0,0,0,0,2,0,0,0,0,0
105407,0,0,0,0,0,0,0,4,0,0,0,0,0
115419,0,0,0,0,0,0,0,3,0,0,0,0,0
116817,0,0,0,0,0,0,0,5,0,0,0,0,0
119004,0,0,0,0,0,0,0,5,3,0,0,0,0
114791,0,0,0,0,0,0,0,1,0,0,0,0,0
119924,0,0,0,0,0,0,0,2,0,0,0,0,0
101193,0,0,0,0,0,0,0,12,13,0,0,0,0
126062,0,0,0,0,0,0,0,13,0,0,0,0,0
116668,0,0,0,0,0,0,0,2,0,0,0,0,0
126012,0,0,0,0,0,0,0,4,0,0,0,0,0
117993,0,0,0,0,0,0,0,3,0,0,0,0,0
130712,0,0,0,0,0,0,0,6,0,0,0,0,0
116739,0,0,0,0,0,0,0,1,0,0,0,0,0
120046,0,0,0,0,0,0,0,3,0,0,0,0,0
120045,0,0,0,0,0,0,0,1,0,0,0,0,0
120577,0,0,0,0,0,0,0,1,0,0,0,0,0
122475,0,0,0,0,0,0,0,2,0,0,0,0,0
115418,0,0,0,0,0,0,0,9,0,0,0,0,0
106196,0,0,0,0,0,0,0,2,0,0,0,0,0
131510,0,0,0,0,0,0,0,2,0,0,0,0,0
114350,0,0,0,0,0,0,0,7,4,0,0,0,0
103847,0,0,0,0,0,0,0,5,0,0,0,0,0
118279,0,0,0,0,0,0,0,9,3,0,0,0,0
119570,0,0,0,0,0,0,0,13,0,0,0,0,0
122240,0,0,0,0,0,0,0,5,1,0,0,0,0
124735,0,0,0,0,0,0,0,6,0,0,0,0,0
118004,0,0,0,0,0,0,0,7,3,0,0,0,0
113959,0,0,0,0,0,0,0,9,0,0,0,0,0
118102,0,0,0,0,0,0,0,1,0,0,0,0,0
105292,0,0,0,0,0,0,0,13,0,0,0,0,0
124160,0,0,0,0,0,0,0,25,0,0,0,0,0
15541,0,0,0,0,0,0,0,1,0,0,0,0,0
104221,0,0,0,0,0,0,0,5,0,0,0,0,0
118169,0,0,0,0,0,0,0,3,0,1,0,0,0
116628,0,0,0,0,0,0,0,1,0,0,0,0,0
113272,0,0,0,0,0,0,0,1,0,0,0,0,0
112316,0,0,0,0,0,0,0,1,0,0,0,0,0
119005,0,0,0,0,0,0,0,1,0,0,0,0,0
105878,0,0,0,0,0,0,0,9,0,0,0,0,0
103482,0,0,0,0,0,0,0,4,0,0,0,0,0
104190,0,0,0,0,0,0,0,10,0,0,0,0,0
116342,0,0,0,0,0,0,0,3,0,0,0,0,0
116522,0,0,0,0,0,0,0,6,2,0,0,0,0
105036,0,0,0,0,0,0,0,4,0,0,0,0,0
129956,0,0,0,0,0,0,0,4,0,4,0,0,0
127680,0,0,0,0,0,0,0,14,0,4,0,0,0
102683,0,0,0,0,0,0,0,2,0,0,0,0,0
104450,0,0,0,0,0,0,0,10,0,0,0,0,0
116467,0,0,0,0,0,0,0,1,0,0,0,0,0
113068,0,0,0,0,0,0,0,1,0,0,0,0,0
114104,0,0,0,0,0,0,0,2,0,0,0,0,0
117723,0,0,0,0,0,0,0,6,0,0,0,0,0
115416,0,0,0,0,0,0,0,9,0,0,0,0,0
119106,0,0,0,0,0,0,0,11,0,0,0,0,0
100994,0,0,0,0,0,0,0,5,0,0,0,0,0
116819,0,0,0,0,0,0,0,9,0,0,0,0,0
107968,0,0,0,0,0,0,0,18,0,0,0,0,0
116555,0,0,0,0,0,0,0,2,0,1,0,0,0
116401,0,0,0,0,0,0,0,1,0,0,0,0,0
105002,0,0,0,0,0,0,0,8,0,0,0,0,0
120528,0,0,0,0,0,0,0,1,0,0,0,0,0
132112,0,0,0,0,0,0,0,15,5,0,0,0,0
103525,0,0,0,0,0,0,0,2,0,0,0,0,0
116564,0,0,0,0,0,0,0,8,0,1,0,0,0
119009,0,0,0,0,0,0,0,1,0,0,0,0,0
116484,0,0,0,0,0,0,0,7,0,0,0,0,0
123967,0,0,0,0,0,0,0,8,0,0,0,0,0
104753,0,0,0,0,0,0,0,8,0,0,0,0,0
100993,0,0,0,0,0,0,0,2,3,0,0,0,0
114353,0,0,0,0,0,0,0,6,0,0,0,0,0
114320,0,0,0,0,0,0,0,3,0,0,0,0,0
114321,0,0,0,0,0,0,0,1,0,0,0,0,0
115015,0,0,0,0,0,0,0,2,0,0,0,0,0
115316,0,0,0,0,0,0,0,1,0,0,0,0,0
103439,0,0,0,0,0,0,0,2,0,0,0,0,0
114319,0,0,0,0,0,0,0,1,0,0,0,0,0
104615,0,0,0,0,0,0,0,2,0,0,0,0,0
107193,0,0,0,0,0,0,0,7,3,0,0,0,0
116528,0,0,0,0,0,0,0,2,0,0,0,0,0
112879,0,0,0,0,0,0,0,1,0,0,0,0,0
118536,0,0,0,0,0,0,0,17,1,0,0,0,0
122131,0,0,0,0,0,0,0,14,1,0,0,0,0
16195,0,0,0,0,0,0,0,1,0,0,0,0,0
112664,0,0,0,0,0,0,0,16,3,0,0,0,0
107701,0,0,0,0,0,0,0,2,0,1,0,0,0
121853,0,0,0,0,0,0,0,8,4,0,0,0,0
117142,0,0,0,0,0,0,0,2,0,0,0,0,0
107376,0,0,0,0,0,0,0,2,0,0,0,0,0
107753,0,0,0,0,0,0,0,2,0,0,0,0,0
127114,0,0,0,0,0,0,0,2,0,0,0,0,0
94244,0,0,0,0,0,0,0,2,0,0,0,0,0
125978,0,0,0,0,0,0,0,9,0,0,0,0,0
116084,0,0,0,0,0,0,0,3,0,0,0,0,0
103550,0,0,0,0,0,0,0,1,0,0,0,0,0
116115,0,0,0,0,0,0,0,2,0,0,0,0,0
116390,0,0,0,0,0,0,0,1,0,0,0,0,0
116556,0,0,0,0,0,0,0,2,0,0,0,0,0
115225,0,0,0,0,0,0,0,3,0,0,0,0,0
108567,0,0,0,0,0,0,0,2,0,0,0,0,0
117999,0,0,0,0,0,0,0,5,0,0,0,0,0
112994,0,0,0,0,0,0,0,8,0,0,0,0,0
111747,0,0,0,0,0,0,0,5,4,1,1,0,0
106557,0,0,0,0,0,0,0,1,0,0,0,0,0
113445,0,0,0,0,0,0,0,3,0,0,0,0,0
105963,0,0,0,0,0,0,0,1,0,0,0,0,0
103887,0,0,0,0,0,0,0,1,0,0,0,0,0
107104,0,0,0,0,0,0,0,1,0,0,0,0,0
115257,0,0,0,0,0,0,0,1,2,0,0,0,0
116490,0,0,0,0,0,0,0,1,0,0,0,0,0
120851,0,0,0,0,0,0,0,0,11,5,0,0,0
125701,0,0,0,0,0,0,0,0,1,0,0,0,0
42977,0,0,0,0,0,0,0,0,1,0,0,0,0
104319,0,0,0,0,0,0,0,0,6,0,0,0,0
122687,0,0,0,0,0,0,0,0,1,0,0,0,0
132241,0,0,0,0,0,0,0,0,1,0,0,0,0
113636,0,0,0,0,0,0,0,0,6,0,0,0,0
117639,0,0,0,0,0,0,0,0,1,0,0,0,0
125983,0,0,0,0,0,0,0,0,1,2,0,0,0
119397,0,0,0,0,0,0,0,0,0,0,0,0,1
