,author_id,body,polarity,subjectivity
4555,118070,Option B is incorrect: There has to be a smooth transition of student's learning level from recall to the the higher cognitive levels (evaluate & create ). Hence making all of them at higher levels will result in students being lost and burdening on their respective cognitive levels,0.225,0.4
4556,118071,option B is telling Learning Objective should always allinged with higher order which is not correct,0.125,0.3
4557,116552,Please extend the time for completion of this activity like it was done for TPS activity.,0.0,0.0
4558,130393,"yes true, immediate feedback is a good way of motivating students",0.5249999999999999,0.625
4559,130393,Nice approach to keep students thinking and be active,0.23333333333333334,0.8
4560,120806,"I think option C is correct because\n\n(a)\tWe have learned that LOs are set by focusing on a lecture or topic considering the detailed view of the contents for that particular topic. And the Course Objectives are set by focusing on the course contents considering the broader view of the course.\n\n(b)\tThe revised Bloom’s taxonomy says that LOs should follow the lower order from Recall-Understand-Apply and COs should follow the higher order from Analyze-Evaluate-Create which is further to the lower order.\n\n(c)\tThe LOs of different topics/lectures are contributing to the different COs in different ways. We also have to check that whether the LOs set by the teacher are helping the students to clear their basic concepts. The process of checking for the attainment of the LOs (as LOs should be specific and measurable) through different activities as proposed by the lower order Bloom’s Taxonomy helps the teacher and student to align the expected outcomes of teaching-learning. \n\n(d)\tThis results in building rich teaching-learning environment for both, the teacher and the students intending towards achieving the expected outcome of the teaching-learning.\n",0.07797619047619046,0.4761904761904762
4561,16357,Option C is correct because we need to identify the expected outcome while we are designing the learning objectives.,-0.1,0.4
4562,117404,PI activity: Quantum Physics PI question: 18.\tThe ratio of de Broglie wavelengths of proton to that of deuterium having the same kinetic energies is : a) 2 b) 0.5 c) 1.4 d) 0.7. \nI conducted this PI activity at the beginning of the lecture. Most of the students answered correctly. It helped me to get an idea regarding the previous knowledge students have before starting the topic. In one hour class 3-4 such kind of activities should be there so that students get actively involved in the lecture and instructor also gets feedback about the students understanding. Students enjoyed the activity lot.,0.1625,0.44895833333333335
4563,120806,Option B is wrong because\n \n(a)\tWe have learned that LOs are set by focusing on a lecture or topic considering the detailed view of the contents for that particular topic. And the Course Objectives are set by focusing on the course contents considering the broader view of the course.\n\n(b)\tUnless students are able to Recall-Understand-Apply they cannot move forward to Analyze-Evaluate-Create any kind of known situation.\n\n(c)\tAs the activities like Recall-Understand-Apply are mapped as lower order activities in revised bloom’s taxonomy higher order activities such as Analyze-Evaluate-Create of the bloom’s taxonomy should not be considered while framing LOs\n\n(d)\tThe LOs to be framed must be specific and measurable and should correspond to the outcome at the end of the topic/lecture which is expected from the students. Students are made aware about what they need to achieve and what they need to get at the end of the lecture/topic.\n\n(e)\tThe purpose of LOs set with lower order bloom’s taxonomy is to bring all the students at the benchmark level and this itself is the benchmark for a teacher.\n\n(f)\tThereafter the teaching-learning process moves towards achieving the target by overcoming the gap by adopting different aids to reach expected teaching-learning objective of the course.,0.1128205128205128,0.491025641025641
4564,102919,"Yes,I do agree with the above discussion",0.0,0.1
4565,120806,Option A is wrong because\n\n(a)\tJust pick of the right action verb does not assure that the LO is specific and measurable\n\n(b)\tThe LO may not be well devised and suitable to the requirement\n\n(c)\tLOs provide information to the students about the objectives for which the lecture will be taught and the expected outcome from the students\n,0.055952380952380955,0.4684523809523809
4566,103493,Option C is correct because the LO help the student and teacher to align the expected outcomes using bloom's taxonomy guidelines.,-0.1,0.4
4567,125883,The students engagement/involvement in class was increased.,0.0,0.0
4568,103493,I do agree with your post,0.0,0.0
4569,121232,Option B cannot be correct because each level of bloom's taxonomy is important. We cannot design LO only with higher order,0.21666666666666667,0.8333333333333334
4570,117925,I think option C is correct because\n\n(a)\tAccording to revised Bloom’s taxonomy LOs should include Recall-Understand-Apply acivities and follow the lower order and COs should include Analyze-Evaluate-Create activities and follow the higher order.\n\n(b)\tLOs are set for a lecture or topic and the Course Objectives are set for the course.\n,0.25,0.5
4571,117925,Option B is wrong because\n \n(a)\tThe progress of the student should be from lower order to higher order.\n\n(b)\tThe activities like Recall-Understand-Apply are under lower order in revised bloom’s taxonomy and higher order activities such as Analyze-Evaluate-Create of the bloom’s taxonomy should not be considered while framing LOs\n,0.0,0.6
4572,117925,Option A is wrong because\n\n(a)\tThe LO must be specific and measurable but just picking the right action verb does not assure that the LO framed is appropriate\n\n(b)\tLOs provide information to the students about the objectives for which the lecture will be taught and the expected outcome from the students\n,-0.04285714285714286,0.4121428571428571
4573,121232,option A is not correct because only action verbs of higher order cannot be selected to write LO.,0.11666666666666665,0.5333333333333333
4574,35159,Option B is correct as Learning Objectives have to be always aligned at Higher Orders. This will help students to move from lower level to higher level of learning as per taxonomy. And that is what Taxonomy means.\n,0.25,0.5
4575,121232,"I think first 5 objective of course were covered by discussion how to write LO using bloom's taxonomy action verbs, TPS and PI activity. \nTPS and PI activities are good to get involvement of students in the course as well as to clear their concepts",0.22999999999999998,0.30333333333333334
4576,116591,Please extend the time for completion of this activity like it was done for TPS activity.,0.0,0.0
4577,116466,Please extend the time for completion of this activity like it was done for TPS activity.,0.0,0.0
4578,114798,how to prepare the TPS for Derivations And Laws in Mechanical Engineering Subjects,0.0,0.0
4579,121232,"The Learning objective gives a clear idea of the flow, domain and utility of the course, in other words from LO itself student knows what is the expectaion from them after learning the course which will require to apper for higher semester.",0.05625000000000001,0.33958333333333335
4580,115587,It will not affect,0.0,0.0
4581,115587,It is good news,0.7,0.6000000000000001
4582,111745,I am preparing with my subject,-0.16666666666666666,0.3333333333333333
4583,111745,I am getting the problem with Lear to Assessment Response,0.0,0.0
4584,111745,How to move learn to assessment to next stage,0.0,0.0
4585,115584,Students are really interested in peer instructions session. But average students are taking so long time to understand.,0.016666666666666666,0.4333333333333333
4586,410,Thank you Sir\nPlease keep interacting,0.0,0.0
4587,108263,If I attempt more than one Peer Assessment does it affect my score?,0.5,0.5
4588,115587,Peer discussion will be helpful for student who have basic idea about the topic. Average student will not take part or be very slow to participate in it.,-0.18000000000000002,0.34833333333333333
4589,116906,Yes same thing happened with me. we have to provide some background of the topic to students earlier.,0.0,0.3125
4590,115587,Sir I also tried same thing. When the concept come of applying reverse condition in for loop students got stucked.,0.0,0.125
4591,116343,"The lesson’s objective is to show that students comprehend the material, then lower level activities are appropriate. On the other hand, if the objective is to extend basic knowledge and apply it to new situations to develop a new product or idea, then the response to the two questions should reflect higher level thought.\nWhile tests give us benchmark data on where students are with knowledge and skill development, they often fall short of helping students develop the higher level thinking skills that students need for a technological workplace.\n",0.11477272727272728,0.3409090909090909
4592,116343,"The lesson’s objective is to show that students comprehend the material, then lower level activities are appropriate. On the other hand, if the objective is to extend basic knowledge and apply it to new situations to develop a new product or idea, then the response to the two questions should reflect higher level thought.\nWhile tests give us benchmark data on where students are with knowledge and skill development, they often fall short of helping students develop the higher level thinking skills that students need for a technological workplace.\n",0.11477272727272728,0.3409090909090909
4593,108263,"I am very interested to Attempt more peer assessments, If it goes wrong, am I going to lose marks?",0.10833333333333332,0.6833333333333332
4594,111745,Option C I think,0.0,0.0
4595,115587,"Dear Sir/Madam,\nBecause of some problem I was not able to create my TPS. Though the date is been extended and many of my friends are able to create there TPS now. But I am not able to create it please help me. Till now extended date 3rd feb 2016",0.1,0.475
4596,116892,I think Course Objectives were: a)C1-.. b)C2-.. c)C3-.. ....,0.0,0.0
4597,116892,I think Course Objectives were: a)C1-.. b)C2-.. c)C3-.. ....,0.0,0.0
4598,117391,its good activity,0.7,0.6000000000000001
4599,34771," Option C: Specifying Learning Objectives, using revised blooms taxonomy as a guidepost, helps the teacher and student to align the expected outcomes of teaching-learning. - correct\n\nIt is quite obvious that the learning objectives set with the help of Bloom's Taxanomy are basic guidelines that are to be followed by both the teacher and the student to attain absolute awareness regarding the course. These objectives are as good as PROTOCOLS where the expected outcomes of the course can be achieved abiding to the Protocol.",0.11666666666666665,0.4875
4600,119410,yes i agree\n,0.0,0.0
4601,119410,its a very thoughtful process,0.52,0.65
4602,117381,"I am form Production Engineering (Mechanical, Civil and Allied Domains)\nDesigning your own TPS Resubmitted by mistake on designing your own PI\n\nHow can I submit it or should I submit it to other category \n\nPlease help because it is mandatory \n",0.35833333333333334,0.7916666666666666
4603,117467,"I think your first LO is a little misplaced - it should be ""improve teaching-learning process"" and for this the road map is  start with clear and well defined LOs for your course for which revised Bloom's taxonomy is spelt out and so on.\nThe other LOs and instructional and assessment strategies are well written.",-0.032499999999999994,0.3583333333333333
4604,117467,"Very well said. But the effort and time put by us also needs to be applauded. All the above will only be achieved if all the participants go through all the material very critically. Frankly speaking, with an ongoing semester, it becomes somewhat difficult to find continuous time and if you do the activity in patches or at your leisure then probability that you  fail is more than the probability that you succeed!!",-0.002678571428571435,0.5999999999999999
4605,101967,"Students get active in the class by using this method of peer-instructions, many try to answer. But there are a few who are not responsive at all. What is the best method to involve them too.",0.2916666666666667,0.37500000000000006
4606,117467,I don't understand what you want to say!!,0.0,0.0
4607,116906,"yes its quite different than numericals but try to design in TPS way, it will work.",0.0,0.6
4608,114268,The Division of Student Affairs will be updated with learning outcomes defined by the Curriculum Committee. Program Learning Outcomes should be defined through a strategic planning process to align with the divisions learning outcomes and strategic plan. All steps of Objectives and contains guidelines will be beneficial for writing intended student learning outcomes,0.0,0.0
4609,118133,Option c is correct because method will help to improve,0.0,0.0
4610,122768,"Conducted PI activity on my topic Recursion & Iteration methods & it was very great experience in designing PI,& also received very good response from the students.",0.955,0.8775000000000002
4611,121048,and though i have submitted my TPS in time it is showing the activity as imcomplete. Please help what to do,0.0,0.0
4612,121048,It's a mistake. I have added my TPS but in other domain so now it is showing me the activity as incomplete. Please find me a solution for same. I am from compuetr science domain and i added my answer to other domain,-0.08333333333333333,0.2916666666666667
4613,95204,"Name of the topic : Introduction to Real Time Operating System\nAudience : Final Year of BE CSE\nLearning Objective: At the end of this lecture, the student should be able to describe basic concepts of real time operating system\nQuestion for PI : \nAccording to you which of the following applications are not real time operating system?\na. Aircraft system identifying position of aircraft using gyroscope.\nb. Nuclear power plant to identifying threshold temperature.\nc. Railway reservation system\nd. none of these",0.09999999999999999,0.35625000000000007
4614,121048,"For week 4 ,it is mentioned that you can complete your pending assignments here. But the due date for TPS and PI was 31st Jan 2016 which is already passed ,so how to complete now. And the deadline for week 2 and week3 is mentioned as 3rd Feb 2016.So can I now complete my previous assignments in week 4",0.0013888888888888933,0.2902777777777778
4615,95204,7 minutes,0.0,0.0
4616,121048,LO we can say as the objective for single lecture and go on adding things to it so as to satisfy LO for the course,-0.03571428571428571,0.15714285714285714
4617,121048,The PI activity should be done occasionally. And  in regular teaching we can use TPS when students are not in a phase of listening from instructors and we can ask them to pair and share,0.0,0.10096153846153846
4618,99886,"I also face the same problem. Though the date has been extended to 3rd Feb 2016, I am not able to post my individual TPS assignment.Kindly help us\n",-0.0625,0.2875
4619,117409,"**option c is correct** because.............. \n\nSimply by using action verb does not mean students will think in higher order, it depends on individual capacity of student. **So option A is dropped**.\n\nLearning objectives are some times aligned at higher orders of revised bloom taxonomy but not necessarily always for all the topics.**So option B is dropped**.\n\nTeacher and student both can align their outcomes in order to improve teaching learning  **So option C is correct**.",0.12604166666666666,0.53125
4620,121048,Ya i agree with you . But my focus was on basic difference between DV and LSR.i wanted them to discuss count to infinity problem in DV,0.0,0.125
4621,122768,Good\n\n,0.0,0.0
4622,114268,"The answer is C and lies in the fact that Bloom’s framework provided one of\nthe first systematic and easy-to-understand classifications of thinking and learning. Bloom’s Taxonomy provides a clear and robust tool for guiding the development of teaching and learning.\nLearning objectives with as much specificity as possible by defining the criteria by which knowledge, performance, or values will be evaluated assures objectivity and makes required standards apparent.\nOne of the big issues of learning objective is that we are clear statements of what the learner is expected to achieve and how he or she is expected to demonstrate that achievement. Thus, learning objective steps are easier to compose and far clearer.",0.05,0.4
4623,15702,I think option C is correct because the learning objectives help the student and teacher to align the expected outcomes using bloom's taxonomy,-0.1,0.4
4624,105355,yes I agree\n,0.0,0.0
4625,15702,"I think Option C is the right answer and also posted reasons for the same. However, due to pairing with other peers with different opinions",0.00714285714285714,0.40214285714285714
4626,31879,At the start of lecture i have stated my learning objectives as follows\n\n1.Students must able to analyze the given signal\n2.student must able represent the  CT and DT signal graphically form mathematical representation.\n3. Student must able to draw DT signal from a given sequence.\n\nStudents got the clear idea about leanings in the session along with expected outcome at the end of session. It gives us a systematic way of delivering a effective lecture.,0.3,0.494047619047619
4627,111775,I have designed and conducted PI activity in my class. But my own PI was posted under mechanical by mistake. Will you consider for evaluation?  I completed all phases under that stream. please respond,0.6,1.0
4628,39714,Option C is a correct option because\n1) By looking at objective students and teacher will identify what is required.\n2) At the end they can measure whether they have actually learned or note\n3) If we have C option in mind we can create an objective of any level.,0.0,0.10000000000000002
4629,35480,"C is correct option, All course material is leading towards learning based on discussion and active participation.",-0.13333333333333333,0.6
4630,114268,"One way to change the pace in your classroom is to do a small group activity. But what type of small group should you use? It depends on the size of your class, the length of time you have available, the physical features of the classroom, and the nature of the group task. Here are several options you could try. Consult the Centre for Teaching Excellence teaching tip Group Work in the Classroom: Small-Group Tasks for task ideas:\nThis strategy has three steps. First, students think individually about a particular question or scenario. Then they pair up to discuss and compare their ideas. Finally, they are given the chance to share their ideas in a large class discussion. \nThink-pair-sharing forces all students to attempt an initial response to the question, which they can then clarify and expand as they collaborate. It also gives them a chance to validate their ideas in a small group before mentioning them to the large group, which may help shy students feel more confident participating.\nAs (Instructor creates carefully designed activities that require students to talk, write, reflect and express their thinking. And Students go beyond listening, copying of notes, execution of prescribed procedures)\n",0.05266106442577031,0.4411764705882353
4631,130772,students are corelating the previous lecture with new content,-0.015151515151515152,0.3106060606060606
4632,35480,"B is Incorrect , Learning Objectives can be for recall and Apply as per taxonomy concept. So This can be applied to lower level also.",0.0,0.0
4633,114090,"Think phase brings out individual understanding, pair brings out group talent and share removes misconceptions or generates new ideas, efficient methods to do the task",0.06818181818181818,0.42727272727272725
4634,130772,it is getting difficult to get involve whole class into PI,-0.15,0.7
4635,111775,I had a very good experience about my own PI activity in class by using folded white sheet with options as  Dr Sahana Murthy. I visualized the advantages of PI activity in active learning.,0.3441666666666666,0.5950000000000001
4636,116778,I agree,0.0,0.0
4637,112591,Students are really interested in peer instructions session.,0.25,0.5
4638,112662,students are really paying attention in the class & they are very interested in peer discussions.,0.2625,0.42500000000000004
4639,130772,now students are with me throughout my class session. they can correlate the content between two sessions,0.0,0.0
4640,111775,I designed PI activity and experienced in my class. but by mistake I posted in Mechanical cluster. Will  you please consider my assignment submission.\nThank you.,0.8,0.9
4641,122228,"Dear All,\n\nTPS activity improved students active involvement and participation and improvement in peer review is observed.",-0.13333333333333333,0.6
4642,116778,I AGREE\n,0.0,0.0
4643,35480,"It is not necessary that all subjects and Labs is having higher order thinking and learning objectives, This depends on the subject requirements and in which semester you are planning for learning objectives.",0.02777777777777778,0.611111111111111
4644,116778,"METHOD SUGGESTED IN THE VIDEO EVEN WHEN CLICKERS ARE NOT THERE,ARE GOOD AND CAN BE PRACTICE EASILY",0.5666666666666667,0.7166666666666668
4645,103493,I do agree with the above discussion,0.0,0.1
4646,35480,I agree with your above summary of learning and Accessment.,0.0,0.1
4647,35480,"Learning objectives of the course are:\n\n1) Analyze what to teach and what student must learn after course is over.\n\n2)  Active learning so that learning process is not boring. \n\nThe instructional strategies are: \t\n1) Video , Seeing id more easy to remember. \n\n2) Peer Discussion. \n\n3) Active Participation on the topic.\n\nAssessment strategies are:\n \n1) Group Involvement. \n",0.23333333333333334,0.7066666666666668
4648,113362,Same here. I am eager to see the actual response though I know these methods are beneficial.\n,0.0,0.1125
4649,124630,I also agree with your related dead lines,-0.1,0.4
4650,113362,Initially these methods will require a  lot of effort and time from our side as we have to prepare beforehand all the TPS and PI questions. After a year or two it may become easier for us.,0.0,0.0
4651,118229,"Option C is a correct option because based on objectives students and teacher will identify expectations towards topic, possible to compare the learning by studennts at the end of topic. option C is correct as it aligned with teaching-learning and gives expected outcomes\nOption A is wrong because, just ensuring to pick the right verb does not mean that the learning objective is well formulated and suited to the scenario.\nOption B is wrong because, it is good to align with the higher orders of Bloom's Taxonomy but not always, as understand,recall such lower order taxonomy verbs are also important.",0.06290584415584416,0.647564935064935
4652,117472,c is the most correct answer,0.5,0.5
4653,117472,option B is wrong as every time it is not possible to have higher outcomes,-0.08333333333333333,0.7999999999999999
4654,117403,good PI activity\n,0.7,0.6000000000000001
4655,120541,I tried to my class and seen marvellous response and benefit of PI think pair share.active learning,0.0,0.0
4656,123391,yes. i also used PI .GOOD RESPONSE I got\n,0.0,0.0
4657,111949,good\n,0.0,0.0
4658,117774,I think C is the correct option as revised Bloom's taxonomy helps teacher to align the learning objectives to expected outcomes from memorizing to design stage in a way to help the teaching-learning process,-0.1,0.4
4659,129062,I tried PI in my class for digital logic and got wonderful response from students. Every one in class suddenly attentive and participated with fun and concepts are cleared.,0.425,0.525
4660,112591,Target Audience :- First year ( All Stream) BEE Subject,0.04166666666666667,0.3333333333333333
4661,112662,first year audience can be target audience for all stream. BEE subject,0.04166666666666667,0.3333333333333333
4662,129062,I had implemented PI activity for BCD adder concept in digital Electronics in second year class. It works really. Students instead of memorizing got the topic conceptually. Students Enjoyed lecture.,0.175,0.22499999999999998
4663,121076,"ourse Title: Metrology and Mechanical Measurement\nName of the Topic: Linear and Angular Measurement\nTarget Audience: B Tech. Production Engineering Students (60)\n\nLearning Objectives:\nAt the end of the Lecture students should be able to:\n1. List basic linear and angular measuring instruments\n2. Understand working principle of each instrument\n3. Identify and explain linear and angular measuring instruments\n4. For the measurement of unknown dimensions, select the most appropriate linear or angular measuring instruments\n\nThink Activity:\nStudents are asked to enlist basic linear and angular measuring instruments (2 min)\n\nPair Activity:\nStudents have been divided into groups, (5 to 6 groups approx.) and are given with linear and angular measuring instruments like steel rule, meter tape, bevel protractor, angle gauges, vernier caliper, micrometer, vernier depth gauge, etc.\n\nThen students are asked to identify parts, discuss working, find least count etc. then few workpieces of which selected dimension were to be measured were circulated and students were asked to find those unknown dimension/s (linear and/or angular) (5 min)\n\nShare Activity: Different answers were presented by each group and the final correct solution has come up with interactive discussion between students and moderation by the subject teacher. [10 min]",0.05277777777777778,0.45902777777777776
4664,113362,"Defining an LO at the beginning of the topic has both the teacher as well as the student  in sight of the objectivity of the lesson. This keeps both teacher and student in track towards the aim and at the end of it, if they don't achieve it, it shows they have missed it somewhere. Hence doubts can be clearly specified and eliminated till the goal is achieved.",0.10000000000000002,0.3833333333333333
4665,117779,I think option C is the correct answer and option A and B is not.\n\nOption C focusses more on teaching learning process as it refers to Revised Bloom's taxonomy from recall stage to create stage which is the actual objective of learning.\n,0.16666666666666666,0.2333333333333333
4666,117779,I support ur answer,0.0,0.0
4667,35112,"after i conducted think-Pair-Share in my class, I was able to engage all the students in my class with the topic, specially the back benchers. It also made them to visualise about how computer network work. it also made them to think deeply & also clarified their doubts.",0.2142857142857143,0.3991071428571429
4668,113362,sajalsasmal what u r specifying is option c .Hence option c is correct,0.0,0.0
4669,116259,The due date has been extended for this till Feb 3 but i am unable to access this.\n,-0.3125,0.4375
4670,114244,"1. Think- Why is HRM needed?\n2. Pair- ""HRM is the life blood of an organization""- why?\n3. Share- * important function of mgmt.\n          * deals with unpredictable human behaviour",0.07777777777777779,0.7000000000000001
4671,114244,Students Response:\n1. Thought and gave in their response\n2. came out with new ideas when paired\n3.understood the concept of HRM in a broader perspective,0.13636363636363635,0.45454545454545453
4672,112383,The noise from the students are more in my class too. But its encouraging to conduct the activity.,0.5,0.5
4673,105417,"Option C is correct. All topics may not have higher level LO. and also for first year engineering, Lo are usually upto Evaluate level. we cann't go for design or Create level.",0.08333333333333333,0.3611111111111111
4674,410,I have created TPS Related to Computer Graphics and already posted on Discussion forum.\nI missed the due date of individual submission. Can I get another chance to submit it?,-0.041666666666666664,0.39166666666666666
4675,130455,I found good questions for reviews...,0.7,0.6000000000000001
4676,114043,good TPS\n,0.7,0.6000000000000001
4677,111949,"Taxonomy of Educational Objectives say that  improve communication between teacher and student,so it is  solely depend on the listner and the scope of the topic.",0.25,0.25
4678,111949,Agree,0.0,0.0
4679,127053,"Topic :  Linear and Binary Searching\nFirstly,I explained about the working of both searching.\n\nThink Phase(10 min):To write algorithm for both searching.\n\nPair Phase(20 min):Compare between both of them.Which is better in which situation?Their Time Complexity?Write programs for both of them using C++?\n\nShare Phase(25 min):Compare with my demo-program(instructor's program)and pros -cons of both. \n\n-shrikumar gupta",0.5,0.5
4680,127053,Students performed well.They were collaborating with each other.There were multiple codes for both searching as well as muliple views on the comparisions between both searching.The summary came out perfect.,0.5,0.5
4681,127053,what was ur tps act??,0.0,0.0
4682,111852,I also find the same response\n,0.0,0.125
4683,127172,Topic: Types of Inheritance\nAfter the dictation of syntax and concept for these inheritance.\n \nI gave students following activities-\nThink(5 min) - To think and write the pseudocode of the multiple inheritance related to real life scenario.(university-college-student in an organisation(college)) as well as other inheritances(regarding real life scenario)\n\nPair(10 min) - To compare your codes with your partners and translate it into a program using C++ .Compare all the inheritances.When to use?\n\nShare(20 min) - To share it with the whole class and compare it with the my(teacher's)code.\n\n\nStudent Perfomance-\n1)Understood the concepts better than only lectures based classes.\n2)Learned from each other.\n3)Multiple solutions came from them.\n\n,0.10833333333333334,0.375
4684,114030,"Since today morning the PI activity didnt allow me to do the work stating it is closed. so i proceeded with the RC-2 assement as PI activity not done. but now since the PI mandatory activity is open today, i can do it today and i wanted to know how to change the PI activity as done since it shows i have submitted. Can you clarify",-0.05,0.3
4685,4320,I asked students to individually explain  why embed style is most preferred rather than inline and internal style also what are its benefits.....all students actively participated..,0.09166666666666667,0.375
4686,127172,nice \n,0.6,1.0
4687,110640,We have extended the deadlines for individual submissions. The initial deadline of 3rd February was for the Peer Assessment activity.\n\nBut now both the activities have been given same deadline. But please note that you have to upload your individual response by afternoon and complete the peer assessment by night.,0.016666666666666666,0.22083333333333335
4688,110640,We have extended the deadline. See whether you are able to submit now.,0.5,0.625
4689,110640,Post the activity in CS domain. Let the other one remain as it is.,-0.125,0.375
4690,110640,"At this moment, you cannot do anything. One way of working around is posting it in the discussion forum itself.",0.0,0.0
4691,110640,"No mark penalties for wrong assessments. However, you are not providing a correct feedback to your peer which is of even greater importance. See if you can justify your ratings through the feedback button and discuss this further with the peer. \n\nAt this moment we have done only two so as to reduce the load. ",0.0,0.725
4692,110640,Can you post a screenshot or tell us which domain you are from? We have extended deadlines for all the domains. So you should not be getting this error.,0.0,0.0
4693,110640,Check the following\n\n1. Have you completed the training?\n\n2. Have you graded your Peers?\n\n3. Have you done self assessment?,0.0,0.0
4694,110640,@MGSUMITHRA - Kindly post it in the correct domain now.\n\n@All - We have extended the deadline,0.6,0.9
4695,108845,"Dear all,\nI framed the Think pair share as follows.\nThink:Importance of measurement in Engineering.\nPair:Allowed to discuss in pairs\nShare:All the answers are discussed. And concluded with the correct answers.\nI found vast change in students participation.\nThank you.",0.0,1.0
4696,478,"Hi,\n\nWhen I have given some set of classroom assignments on Modern Physics by applying TPS, the students responded better…\n",0.2,0.3
4697,478,No...,0.0,0.0
4698,478,Same here..,0.0,0.125
4699,478,You can access.. I am doing now...,0.0,0.0
4700,478,I think it will be difficult to apply TPS to theoretical subjects....,-0.25,0.55
4701,478,I think it is difficult to apply TPS for theory subjects.,-0.5,1.0
4702,478,Definitely correct.. I am experiencing that...,0.0,0.5
4703,478,yes. I agree with Vaishali75,0.0,0.0
4704,478,Nice try...,0.6,1.0
4705,130845,Great,0.8,0.75
4706,113021,"One simple correction, think phase itself does not brings out understanding, the question together with the instructor's explanation of the concept does it.\nHence think phase make the student to apply the concept what they learnt in the class",0.0,0.35714285714285715
4707,113021,"Yes, sure. We do it our self, don't expose it to students earlier",0.25,0.6944444444444444
4708,106864,"Even though the timing is extended to TPS, I cannot do it TPS! Please, enable it",0.0,0.0
4709,113021,From last semester I started TPS.Hence my students are very clear about TPS activity. But my concern is in a class of 65 students we can have Think Group Share activity (TGS) not TPS. \n\nStudents are very much enthusiastic if we complement with some awards to those who answered correctly.,0.24333333333333332,0.4883333333333333
4710,106864,I request you to extend the time of submission till 4th Feb.,0.0,0.0
4711,113021,My question here is before you gave TPS question did you explain what is Ma ? and explained the output with all values of Ma. Because I am sure without explanation students will not be able to come up with an answer for this question (atleast in my class). \n\nOther thing we can do is if we have any visualization for AM which changes for different Ma,0.3333333333333333,0.7046296296296296
4712,130845,Really tps and pi r good activities.and the video from prof mazur too good,0.5333333333333333,0.46666666666666673
4713,478,"Sir, I am unable to submit my TPS, it is showing time over since last date is upto 3rd Feb. please rectify....",-0.16666666666666666,0.18888888888888888
4714,478,"Dear Sir, I submitted all 7 KQ4 question answers, but it is not reflecting in progress... Please rectify...",0.0,0.0
4715,129756,"i have designed following TPS; students n me too enjoyed a lot: -\n\n1. Name of the topic and target audience.\nSwitching Techniques for Third Year EXTC students.\n\n2. Learning objective in the topic for which you are creating the TPS.\nLO1) Students will be able to compare Switching Techniques.\nLO2) Students will be able to justify the benefits of Switching Techniques.\nLO3) Students will be able to analyze effect of 3-way handshaking on Switching Techniques.\n\n3. The specific questions/activity for Think-Pair-Share phases\nA. Think phase task (7minutes): - Compare circuit switching and packet switching.\nB. Pair phase task (15minutes): - How you analyze circuit switching and packet switching with respect to delay, efficiency and speed of data transmission?\nC. share phase task (15minutes): Share your view, how 3-way handshaking delays the process of circuit switching? ",0.25,0.3625
4716,112284,hello sir\n\ni am wonder...if.....can we get LeD and LbD videos PDF/PPTs? like other online course do. it really help us now and in future too.\n\nplease reply,0.025000000000000005,0.2333333333333333
4717,104013,"Hi,\n\n  I was unable to finish TPS and PI activity by 31st Jan. \n\nEventhough the date extended, it is showing incomplete and not opening to complete activity.\n\n\nPlease help to finish the task.",-0.2,0.45
4718,129756,very good,0.9099999999999999,0.7800000000000001
4719,104013,From computer science.\n![enter image description here][1]\n\n\n  [1]: http://,0.0,0.0
4720,104013,I saved my TPS Activity. i did not submit.\n\nNow it is showing incomplete. \n\nPlease help.,0.0,0.0
4721,113021,Similar problem for me. Please help me to submit my individual TPS assignement\n,0.0,0.4
4722,119817,"Hello, I Have created TPS activity on Transistor please some body give me the suggestions    ",0.0,0.0
4723,117203,"I agree that these activities require lot of effort and time , but these activities give positive results for  Active learning. ",0.04696969696969697,0.5727272727272728
4724,119817,I am able to assess the response from one of peers. but submit button is not active even ofter entering all the ans & comments .... can one help me out..,0.2833333333333333,0.6125
4725,117203,its true,0.35,0.65
4726,117203,even I have the same question.pl answer anyone\n,0.0,0.125
4727,104464,Option C is correct as it is not that choosing  higher order action verbs will make students to   analyse and create .Bloom taxonomy should be guideline and depending upon target students proper action verbs should be incorporated in learning objective,0.09,0.18
4728,108283,why you are not going to give the certificate please make it confirm,0.0,0.0
4729,113475,Good PI Question,0.7,0.6000000000000001
4730,114030,Yes it is a broad statement becos it depends on the community bunch we are upto. i suppose Starting itself with more sense bothers much to the teacher as well as student. it can be taken up ahead gradually. i feel to start with option c is correct and may be after some time move on to make more sense,0.2525,0.3225
4731,34179,Thanks for your feedback.,0.2,0.2
4732,117522,Created peer instruction question for ISO-OSI Model and the students responded well towards it.I am so glad because students participated eagerly and responded well.,0.5,1.0
4733,113475,Good,0.7,0.6000000000000001
4734,113629,Students can easily eliminate the answers.,0.43333333333333335,0.8333333333333334
4735,114030,"\nSince today morning the PI activity didnt allow me to do the work stating it is closed. so i proceeded with the RC-2 assement as PI activity not done. but now since the PI mandatory activity is open today, i can do it today and i wanted to know how to change the PI activity as done since it shows i have submitted. Can you clarify",-0.05,0.3
4736,115743,"Thanks for extending time for PI assignment. I could do it today.\nBut as it had closed on 31 noon, I had answered 3 questions in RC2 with all 0 as I had not been able to get to write response then. Now that I have designed and completed it, assessed peer's PI ( 2), how do I change those answers as that will affect my progress.",0.19999999999999998,0.30833333333333335
